date,spx,dax,ftse,nikkei
1994-06-15,460.61,2073.21,3045.8,21282.96
1994-06-16,461.93,2047.29,3030.1,21367.47
1994-06-17,458.45,2031.8,3022.9,21503.3
1994-06-20,455.48,1986.42,2971.1,21152.03
1994-06-21,451.34,1957.08,2940.2,20813.16
1994-06-22,453.09,2004.93,2960.4,20581.32
1994-06-23,449.63,2032.52,2942.4,21040.21
1994-06-24,442.8,2005.07,2876.6,20766.75
1994-06-27,447.31,2000.48,2899.9,20300.96
1994-06-28,446.07,2022.25,2909.0,20639.23
1994-06-29,447.63,2042.45,2946.3,20481.0
1994-06-30,444.27,2020.85,2919.2,20643.93
1994-07-01,446.2,2040.69,2936.4,20543.41
1994-07-04,446.2,2061.7,2970.4,20631.93
1994-07-05,446.37,2034.64,2965.0,20834.37
1994-07-06,446.13,2031.33,2946.7,20629.03
1994-07-07,448.38,2049.1,2964.4,20620.02
1994-07-08,449.55,2047.83,2962.4,20526.51
1994-07-11,448.06,2069.46,2983.8,20473.09
1994-07-12,447.95,2048.57,2963.9,20400.48
1994-07-13,448.73,2051.25,3005.3,20540.41
1994-07-14,453.41,2070.71,3050.4,20718.04
1994-07-15,454.16,2103.54,3074.8,20770.15
1994-07-18,455.22,2116.96,3082.0,20717.64
1994-07-19,453.86,2129.86,3091.3,20775.16
1994-07-20,451.6,2120.97,3077.2,20780.76
1994-07-21,452.61,2126.75,3095.1,20622.92
1994-07-22,453.11,2148.23,3114.7,20462.89
1994-07-25,454.25,2144.21,3106.1,20297.66
1994-07-26,453.36,2163.32,3117.2,20345.37
1994-07-27,452.57,2135.93,3082.3,20137.23
1994-07-28,454.24,2134.12,3095.9,20247.85
1994-07-29,458.26,2152.19,3082.6,20449.39
1994-08-01,461.01,2161.5,3097.4,20271.35
1994-08-02,460.56,2193.63,3157.5,20660.13
1994-08-03,461.45,2190.83,3160.4,20632.73
1994-08-04,458.4,2176.66,3150.5,20676.84
1994-08-05,457.09,2188.81,3167.5,20521.7
1994-08-08,457.89,2182.32,3171.9,20635.83
1994-08-09,457.92,2160.56,3168.6,20590.22
1994-08-10,460.3,2166.51,3167.0,20770.25
1994-08-11,458.88,2156.31,3138.2,20821.36
1994-08-12,461.94,2133.74,3142.3,20663.83
1994-08-15,461.23,2134.34,3142.2,20626.33
1994-08-16,465.01,2152.65,3147.3,20786.36
1994-08-17,465.17,2166.56,3190.3,20824.56
1994-08-18,463.17,2151.44,3182.6,20862.77
1994-08-19,463.68,2143.84,3191.4,20512.7
1994-08-22,462.32,2113.37,3171.3,20394.58
1994-08-23,464.51,2121.25,3175.1,20380.78
1994-08-24,469.03,2132.98,3205.2,20511.6
1994-08-25,468.08,2153.48,3234.2,20443.29
1994-08-26,473.8,2190.58,3265.1,20471.49
1994-08-29,474.59,2215.72,3265.1,20600.42
1994-08-30,476.07,2205.82,3249.6,20592.12
1994-08-31,475.49,2207.09,3251.3,20628.53
1994-09-01,473.17,2185.78,3216.5,20642.93
1994-09-02,470.99,2197.38,3222.7,20653.83
1994-09-05,470.99,2173.6,3241.5,20409.18
1994-09-06,471.86,2158.07,3205.4,20393.98
1994-09-07,470.99,2167.68,3203.9,20023.8
1994-09-08,473.14,2178.1,3180.0,19917.78
1994-09-09,468.18,2155.58,3139.3,19897.88
1994-09-12,466.21,2155.81,3128.8,19917.28
1994-09-13,467.51,2157.15,3121.4,20046.11
1994-09-14,468.8,2118.17,3079.8,19919.38
1994-09-15,474.81,2129.36,3112.7,19919.38
1994-09-16,471.19,2097.45,3065.1,19796.26
1994-09-19,470.85,2100.55,3079.1,19554.11
1994-09-20,463.36,2059.15,3037.3,19837.27
1994-09-21,461.46,2067.17,3014.8,19885.38
1994-09-22,461.27,2072.81,3021.2,19833.67
1994-09-23,459.67,2097.33,3028.2,19833.67
1994-09-26,460.82,2057.83,2999.8,19814.36
1994-09-27,462.05,2056.89,3008.5,19468.89
1994-09-28,464.84,2070.36,3038.7,19507.6
1994-09-29,462.24,2016.08,2992.5,19615.12
1994-09-30,462.71,2002.3,3026.3,19563.81
1994-10-03,461.74,2002.3,2983.5,19650.03
1994-10-04,454.59,1988.67,3001.8,19568.61
1994-10-05,453.52,1946.49,2956.3,19751.55
1994-10-06,452.36,1965.41,2984.4,19655.23
1994-10-07,455.1,1977.67,2998.7,19744.75
1994-10-10,459.04,2048.56,3032.3,19744.75
1994-10-11,465.79,2087.71,3073.0,19821.46
1994-10-12,465.47,2072.68,3100.5,20089.72
1994-10-13,467.79,2108.08,3141.9,20148.83
1994-10-14,469.1,2118.52,3106.7,19969.29
1994-10-17,468.96,2095.58,3120.2,19958.29
1994-10-18,467.66,2069.58,3085.3,19992.4
1994-10-19,470.28,2058.13,3060.8,19868.87
1994-10-20,466.85,2048.15,3063.2,19991.9
1994-10-21,464.89,2016.6,3032.8,19899.08
1994-10-24,460.83,2022.64,3029.1,19852.37
1994-10-25,461.53,1995.85,3000.9,19732.15
1994-10-26,462.62,2009.45,2999.9,19746.35
1994-10-27,465.85,2026.37,3029.6,19796.36
1994-10-28,473.77,2064.86,3083.8,19805.16
1994-10-31,472.35,2061.58,3097.4,19989.6
1994-11-01,468.42,2066.18,3096.3,19916.48
1994-11-02,466.51,2039.91,3081.3,19750.65
1994-11-03,467.91,2061.37,3104.4,19750.65
1994-11-04,462.28,2069.39,3097.6,19811.56
1994-11-07,463.07,2043.3,3065.8,19619.22
1994-11-08,465.65,2056.36,3063.8,19609.02
1994-11-09,465.4,2090.78,3099.6,19423.88
1994-11-10,464.37,2098.04,3103.5,19264.85
1994-11-11,462.35,2073.67,3075.9,19284.36
1994-11-14,466.04,2091.04,3095.3,19261.45
1994-11-15,465.03,2112.21,3135.4,19391.68
1994-11-16,465.62,2112.21,3146.5,19306.66
1994-11-17,463.57,2091.94,3127.5,19336.57
1994-11-18,461.47,2089.48,3131.0,19302.56
1994-11-21,458.3,2097.2,3121.0,19121.72
1994-11-22,450.09,2073.29,3078.7,18962.99
1994-11-23,449.93,2040.05,3027.5,18962.99
1994-11-24,449.93,2058.79,3036.6,18701.24
1994-11-25,452.29,2056.27,3033.5,18666.93
1994-11-28,454.16,2050.82,3047.1,18811.36
1994-11-29,455.17,2036.24,3061.1,18926.49
1994-11-30,453.69,2057.28,3081.4,19075.62
1994-12-01,448.92,2045.54,3039.6,19013.6
1994-12-02,453.3,2042.38,3017.3,18998.3
1994-12-05,453.32,2067.26,3033.5,19305.66
1994-12-06,453.11,2046.99,3016.1,19340.47
1994-12-07,451.23,2044.04,3012.5,19174.23
1994-12-08,445.45,2041.85,3013.8,19180.04
1994-12-09,446.96,2024.19,2977.3,18978.3
1994-12-12,449.47,2003.64,2943.4,18975.1
1994-12-13,450.15,2019.13,2946.4,18875.48
1994-12-14,454.97,2040.94,2980.6,18931.49
1994-12-15,455.34,2054.23,2973.4,19121.12
1994-12-16,458.8,2069.9,3013.6,19163.43
1994-12-19,457.91,2066.59,3034.4,19270.85
1994-12-20,457.1,2080.16,3058.1,19406.98
1994-12-21,459.61,2095.5,3070.4,19340.67
1994-12-22,459.68,2102.25,3091.7,19633.53
1994-12-23,459.83,2100.98,3083.4,19633.53
1994-12-26,459.83,2100.98,3083.4,19726.75
1994-12-27,462.47,2110.77,3083.4,19711.36
1994-12-28,460.86,2097.34,3095.8,19665.53
1994-12-29,461.17,2074.68,3065.6,19752.98
1994-12-30,459.27,2097.51,3065.5,19723.06
1995-01-02,459.27,2079.19,3065.5,19723.06
1995-01-03,459.11,2068.92,3065.7,19723.06
1995-01-04,460.71,2072.9,3051.6,19684.04
1995-01-05,460.34,2051.46,3032.3,19616.11
1995-01-06,460.68,2058.2,3065.0,19519.46
1995-01-09,460.83,2053.41,3055.8,19444.92
1995-01-10,461.68,2062.08,3060.4,19501.45
1995-01-11,461.66,2061.76,3049.4,19548.47
1995-01-12,461.64,2059.68,3033.2,19410.01
1995-01-13,465.97,2064.14,3048.3,19331.17
1995-01-16,469.38,2088.25,3076.7,19331.17
1995-01-17,470.05,2081.39,3054.4,19241.32
1995-01-18,469.71,2085.62,3054.9,19223.31
1995-01-19,466.95,2079.6,3028.6,19075.74
1995-01-20,464.78,2050.86,2995.0,18840.22
1995-01-23,465.82,2013.03,2954.2,17785.49
1995-01-24,465.86,2027.67,2969.0,18060.73
1995-01-25,467.44,2026.97,2982.2,18159.48
1995-01-26,468.32,2040.79,3007.3,18070.84
1995-01-27,470.39,2030.56,3022.2,18104.35
1995-01-30,468.51,2026.68,2995.9,18752.88
1995-01-31,470.42,2024.82,2991.6,18649.82
1995-02-01,470.4,2047.44,3017.3,18739.47
1995-02-02,472.79,2038.46,3034.7,18604.3
1995-02-03,478.65,2077.94,3059.7,18538.97
1995-02-06,481.14,2085.08,3062.0,18667.23
1995-02-07,480.81,2093.01,3072.7,18500.55
1995-02-08,481.19,2087.78,3072.5,18290.25
1995-02-09,480.19,2117.8,3099.0,18099.55
1995-02-10,481.46,2127.56,3109.9,18291.35
1995-02-13,481.65,2118.96,3081.1,18313.86
1995-02-14,482.55,2128.33,3071.3,18138.47
1995-02-15,484.54,2135.49,3074.9,17991.0
1995-02-16,485.22,2112.06,3051.1,17780.59
1995-02-17,481.97,2119.29,3044.2,18020.51
1995-02-20,481.97,2101.98,3018.6,17956.48
1995-02-21,482.72,2101.82,3023.4,18096.25
1995-02-22,485.07,2096.26,3019.5,18106.65
1995-02-23,486.91,2126.44,3049.3,17830.02
1995-02-24,488.11,2117.59,3037.7,17472.94
1995-02-27,483.81,2106.05,3025.3,16808.7
1995-02-28,487.39,2097.85,3009.3,17053.43
1995-03-01,485.65,2127.21,3041.2,16618.71
1995-03-02,485.13,2116.64,3038.2,16963.18
1995-03-03,485.42,2094.16,3025.1,17039.62
1995-03-06,485.63,2069.95,3001.9,17040.72
1995-03-07,482.12,2041.26,2977.0,16955.28
1995-03-08,483.14,2029.38,2992.1,16621.31
1995-03-09,483.16,1989.2,2986.9,16763.08
1995-03-10,489.57,2008.85,3021.1,16358.38
1995-03-13,490.05,1974.14,3011.8,16477.64
1995-03-14,492.89,2022.5,3050.6,16245.82
1995-03-15,491.88,1995.22,3047.0,16666.83
1995-03-16,495.41,2016.15,3094.1,16355.68
1995-03-17,495.52,1979.52,3089.3,16251.23
1995-03-20,496.14,1984.99,3124.2,16129.96
1995-03-21,495.07,1984.15,3135.0,16129.96
1995-03-22,495.67,1978.07,3139.7,15904.85
1995-03-23,495.95,1935.08,3136.4,15813.41
1995-03-24,500.97,1935.87,3153.4,15749.77
1995-03-27,503.2,1928.82,3149.8,16096.25
1995-03-28,503.9,1911.7,3128.3,16681.73
1995-03-29,503.12,1918.85,3142.3,16460.73
1995-03-30,502.22,1949.76,3176.2,16512.22
1995-03-31,500.71,1914.69,3137.9,16139.95
1995-04-03,501.85,1934.96,3143.1,15381.29
1995-04-04,505.24,1965.68,3188.1,15630.53
1995-04-05,505.57,1972.59,3190.2,15882.49
1995-04-06,506.08,1976.52,3200.9,15815.87
1995-04-07,506.42,1978.71,3210.9,15719.5
1995-04-10,507.01,1980.81,3204.2,16163.09
1995-04-11,505.53,1979.26,3190.9,16268.88
1995-04-12,507.17,1991.08,3209.8,16344.92
1995-04-13,509.23,1982.99,3208.8,16438.79
1995-04-14,509.23,1982.99,3208.8,16047.89
1995-04-17,506.13,1982.99,3208.8,16304.15
1995-04-18,505.37,1954.62,3194.5,16225.11
1995-04-19,504.92,1943.88,3170.1,16376.08
1995-04-20,505.29,1955.33,3174.7,16643.06
1995-04-21,508.49,1987.7,3199.9,16968.24
1995-04-24,512.89,1978.97,3209.3,16804.05
1995-04-25,512.1,2007.57,3214.9,16910.54
1995-04-26,512.66,2028.52,3226.2,16826.49
1995-04-27,513.55,2024.25,3217.6,16883.99
1995-04-28,514.71,2017.95,3216.7,16806.75
1995-05-01,514.26,2017.95,3220.4,16811.46
1995-05-02,514.86,2036.47,3248.2,17088.66
1995-05-03,520.48,2037.99,3262.6,17088.66
1995-05-04,520.54,2034.15,3264.3,17088.66
1995-05-05,520.12,2021.22,3251.7,17088.66
1995-05-08,523.96,2030.65,3251.7,17103.69
1995-05-09,523.56,2050.66,3261.2,16958.22
1995-05-10,524.36,2064.41,3290.1,16826.49
1995-05-11,524.37,2086.41,3317.9,16461.73
1995-05-12,525.55,2102.4,3310.3,16420.76
1995-05-15,527.74,2092.0,3310.7,16609.7
1995-05-16,528.19,2109.36,3300.8,16388.9
1995-05-17,527.07,2088.99,3297.4,16471.35
1995-05-18,519.58,2083.8,3285.8,16312.56
1995-05-19,519.19,2064.42,3261.0,16140.85
1995-05-22,523.65,2096.87,3284.5,15789.12
1995-05-23,528.59,2083.55,3291.8,15916.15
1995-05-24,528.61,2105.88,3327.3,15970.75
1995-05-25,528.59,2105.88,3328.2,15579.44
1995-05-26,523.65,2065.71,3311.1,15694.25
1995-05-29,523.65,2069.26,3311.1,15574.03
1995-05-30,523.58,2081.46,3309.9,15762.97
1995-05-31,533.4,2099.95,3319.4,15436.79
1995-06-01,533.49,2119.24,3340.6,15594.57
1995-06-02,532.51,2132.72,3345.0,15849.13
1995-06-05,535.6,2132.72,3376.6,15897.32
1995-06-06,535.55,2154.17,3380.0,15660.99
1995-06-07,533.13,2136.72,3370.8,15679.62
1995-06-08,532.35,2137.21,3380.8,15442.3
1995-06-09,527.94,2107.16,3337.7,15044.18
1995-06-12,530.88,2127.79,3344.6,14813.46
1995-06-13,536.05,2124.25,3348.0,14599.68
1995-06-14,536.47,2124.84,3339.8,14660.49
1995-06-15,537.12,2124.84,3370.4,14867.26
1995-06-16,539.83,2125.06,3366.1,14703.17
1995-06-19,545.22,2154.13,3381.3,14700.06
1995-06-20,544.98,2140.36,3377.2,14665.7
1995-06-21,543.98,2144.88,3378.3,14951.21
1995-06-22,551.07,2162.39,3403.8,14926.37
1995-06-23,549.71,2138.22,3379.4,15265.18
1995-06-26,544.13,2137.36,3309.2,15145.36
1995-06-27,542.43,2128.99,3313.2,14759.05
1995-06-28,544.73,2091.3,3282.7,14618.07
1995-06-29,543.87,2094.68,3294.0,14507.17
1995-06-30,544.75,2089.04,3314.6,14517.4
1995-07-03,547.09,2099.68,3323.7,14485.41
1995-07-04,547.09,2110.13,3349.2,14755.74
1995-07-05,547.26,2117.63,3394.9,14830.44
1995-07-06,553.99,2111.35,3388.3,15256.89
1995-07-07,556.37,2163.37,3462.9,16213.08
1995-07-10,557.19,2184.39,3455.0,16242.66
1995-07-11,554.78,2194.15,3464.0,16588.19
1995-07-12,560.89,2200.32,3450.6,16605.74
1995-07-13,561.0,2193.72,3447.2,16505.67
1995-07-14,559.89,2191.25,3429.2,16517.7
1995-07-17,562.72,2201.36,3442.6,16842.47
1995-07-18,558.46,2183.71,3420.7,16574.35
1995-07-19,550.98,2195.31,3405.3,16422.44
1995-07-20,553.54,2183.52,3400.4,16453.42
1995-07-21,553.62,2196.54,3413.1,16589.09
1995-07-24,556.63,2232.02,3431.6,16591.5
1995-07-25,561.1,2232.23,3432.9,16148.4
1995-07-26,561.61,2237.73,3454.3,16387.25
1995-07-27,565.22,2239.36,3458.3,16625.19
1995-07-28,562.93,2217.91,3468.9,16649.45
1995-07-31,562.06,2222.51,3463.3,16677.53
1995-08-01,559.64,2211.26,3449.9,16358.57
1995-08-02,558.8,2249.6,3499.9,16720.75
1995-08-03,558.75,2234.86,3475.6,16893.71
1995-08-04,558.94,2236.68,3482.4,16741.2
1995-08-07,560.03,2244.56,3483.5,16615.46
1995-08-08,560.39,2236.89,3468.8,16838.97
1995-08-09,559.71,2222.28,3468.3,16789.33
1995-08-10,557.45,2236.72,3474.7,16728.97
1995-08-11,555.11,2228.44,3467.5,16792.34
1995-08-14,559.74,2211.03,3441.4,16916.57
1995-08-15,558.57,2236.73,3444.4,17452.72
1995-08-16,559.97,2251.64,3465.1,18158.73
1995-08-17,559.04,2253.93,3470.6,18149.7
1995-08-18,559.21,2265.86,3509.8,18032.49
1995-08-21,558.11,2269.6,3535.7,17871.05
1995-08-22,559.52,2258.97,3530.2,17877.77
1995-08-23,557.14,2262.66,3515.9,17731.98
1995-08-24,557.46,2253.91,3520.0,17921.99
1995-08-25,560.1,2257.34,3524.9,17770.68
1995-08-28,559.05,2240.31,3524.9,17847.29
1995-08-29,560.0,2230.27,3502.6,18135.16
1995-08-30,560.92,2251.3,3504.0,17983.86
1995-08-31,561.88,2234.23,3477.8,18117.22
1995-09-01,563.84,2242.76,3509.4,18120.73
1995-09-04,563.84,2263.08,3522.7,17748.52
1995-09-05,569.17,2266.57,3532.4,17794.04
1995-09-06,570.17,2266.37,3557.7,17620.38
1995-09-07,570.29,2269.01,3545.6,17621.18
1995-09-08,572.68,2266.77,3554.5,18279.55
1995-09-11,573.91,2268.26,3549.3,18486.11
1995-09-12,576.51,2266.07,3535.9,18472.17
1995-09-13,578.77,2300.72,3570.8,18614.26
1995-09-14,583.61,2300.29,3565.4,18758.55
1995-09-15,583.35,2305.58,3564.6,18758.55
1995-09-18,582.77,2289.49,3533.3,18319.16
1995-09-19,584.2,2306.66,3541.4,18474.38
1995-09-20,586.77,2294.15,3561.5,18198.64
1995-09-21,583.0,2275.72,3557.9,18034.79
1995-09-22,581.73,2204.44,3514.8,17713.93
1995-09-25,581.81,2212.97,3507.0,17566.43
1995-09-26,581.41,2232.02,3523.3,17921.98
1995-09-27,581.04,2190.9,3485.0,18262.43
1995-09-28,585.87,2184.24,3479.0,18022.86
1995-09-29,584.41,2201.27,3508.2,17913.06
1995-10-02,581.72,2197.01,3520.2,17739.84
1995-10-03,582.34,2197.01,3524.2,18142.99
1995-10-04,581.47,2211.6,3544.1,18145.08
1995-10-05,582.63,2191.54,3544.4,18220.41
1995-10-06,582.49,2176.35,3526.5,18506.28
1995-10-09,578.37,2157.41,3510.3,18176.27
1995-10-10,577.52,2137.01,3460.1,18176.27
1995-10-11,579.46,2153.56,3474.3,17891.19
1995-10-12,583.1,2159.73,3523.8,17971.4
1995-10-13,584.5,2206.11,3568.0,17880.83
1995-10-16,583.03,2193.85,3557.3,18016.44
1995-10-17,586.78,2185.52,3562.2,17916.6
1995-10-18,587.44,2197.57,3593.0,17895.97
1995-10-19,590.65,2176.09,3578.6,17955.36
1995-10-20,587.46,2148.12,3551.4,18157.33
1995-10-23,585.06,2116.86,3531.5,18156.24
1995-10-24,586.54,2114.88,3535.3,18014.25
1995-10-25,582.47,2140.74,3537.8,17970.81
1995-10-26,576.72,2142.74,3519.6,17726.68
1995-10-27,579.7,2112.01,3497.9,17337.19
1995-10-30,583.25,2149.71,3510.0,17509.17
1995-10-31,581.5,2165.76,3529.1,17654.64
1995-11-01,584.22,2182.11,3518.7,17474.49
1995-11-02,589.72,2180.49,3523.0,18028.8
1995-11-03,590.57,2169.69,3500.4,18028.8
1995-11-06,588.46,2168.57,3514.8,18036.97
1995-11-07,586.32,2174.27,3522.4,18021.22
1995-11-08,591.71,2184.05,3537.1,17863.29
1995-11-09,593.26,2182.47,3541.6,17821.04
1995-11-10,592.72,2174.78,3523.4,17843.56
1995-11-13,592.3,2195.15,3536.8,17789.46
1995-11-14,589.29,2197.34,3547.9,17802.51
1995-11-15,593.96,2196.64,3571.4,17682.74
1995-11-16,597.34,2202.5,3610.8,17939.52
1995-11-17,600.07,2196.59,3609.2,18151.16
1995-11-20,596.85,2204.01,3628.8,18383.82
1995-11-21,600.24,2201.9,3604.1,18384.32
1995-11-22,598.4,2194.53,3632.4,18239.84
1995-11-23,598.4,2197.26,3602.5,18239.84
1995-11-24,599.97,2210.92,3624.0,18215.23
1995-11-27,601.32,2247.97,3649.0,18543.14
1995-11-28,606.45,2242.91,3648.8,18688.42
1995-11-29,607.64,2249.75,3655.5,18533.98
1995-11-30,605.37,2254.95,3664.3,18744.42
1995-12-01,606.98,2266.56,3680.4,18833.1
1995-12-04,613.68,2261.08,3669.7,18897.37
1995-12-05,617.68,2269.34,3664.2,18879.53
1995-12-06,620.18,2274.94,3662.8,19067.86
1995-12-07,616.17,2260.62,3639.5,19412.32
1995-12-08,617.48,2277.7,3630.0,19286.97
1995-12-11,619.52,2280.39,3652.1,19226.78
1995-12-12,618.78,2278.64,3654.9,19312.77
1995-12-13,621.69,2283.26,3662.4,19283.48
1995-12-14,616.92,2286.21,3671.6,19499.3
1995-12-15,616.34,2283.84,3642.6,19346.55
1995-12-18,606.81,2240.24,3596.1,19311.08
1995-12-19,611.93,2241.43,3576.9,19140.49
1995-12-20,605.94,2268.07,3613.7,19448.59
1995-12-21,610.49,2268.35,3633.3,19653.25
1995-12-22,611.95,2280.81,3658.3,19744.42
1995-12-25,611.95,2280.81,3658.3,19775.41
1995-12-26,614.3,2280.81,3658.3,19904.72
1995-12-27,614.53,2280.44,3676.4,20011.76
1995-12-28,614.12,2273.9,3676.7,19873.13
1995-12-29,615.93,2260.69,3689.3,19868.15
1996-01-01,615.93,2260.69,3689.3,19868.15
1996-01-02,620.73,2307.7,3687.9,19868.15
1996-01-03,621.32,2326.18,3715.6,19868.15
1996-01-04,617.7,2332.81,3714.1,20618.0
1996-01-05,616.71,2315.66,3704.5,20669.03
1996-01-08,618.46,2336.76,3720.6,20563.58
1996-01-09,609.45,2351.47,3700.3,20652.08
1996-01-10,598.48,2340.31,3671.5,20612.32
1996-01-11,602.69,2330.98,3654.9,20377.92
1996-01-12,601.81,2353.89,3657.3,20287.42
1996-01-15,599.82,2361.38,3662.7,20287.42
1996-01-16,608.44,2379.43,3710.6,20567.07
1996-01-17,606.37,2375.63,3704.2,20570.26
1996-01-18,608.24,2389.62,3748.7,20370.04
1996-01-19,611.83,2400.58,3748.4,20365.76
1996-01-22,613.4,2391.74,3754.2,20196.53
1996-01-23,612.79,2393.12,3735.0,20080.92
1996-01-24,619.96,2436.68,3758.2,20312.74
1996-01-25,617.03,2437.02,3734.2,20414.69
1996-01-26,621.62,2449.71,3734.7,20663.84
1996-01-29,624.22,2437.7,3734.6,20589.2
1996-01-30,630.15,2456.09,3735.3,20722.44
1996-01-31,636.02,2463.0,3759.3,20812.74
1996-02-01,638.46,2472.53,3752.8,20935.12
1996-02-02,635.84,2459.81,3781.3,20904.03
1996-02-05,641.43,2416.84,3746.6,20653.38
1996-02-06,646.33,2437.98,3747.5,20751.15
1996-02-07,649.93,2442.43,3726.1,20943.49
1996-02-08,656.07,2411.49,3708.4,21118.3
1996-02-09,656.37,2435.07,3716.3,20934.82
1996-02-12,661.45,2428.59,3726.6,20934.82
1996-02-13,660.51,2436.09,3747.6,20784.23
1996-02-14,655.58,2427.77,3745.0,20943.59
1996-02-15,651.32,2426.51,3779.8,20886.19
1996-02-16,647.98,2423.6,3770.9,20802.77
1996-02-19,647.98,2387.6,3744.3,20721.25
1996-02-20,640.65,2373.01,3714.6,20655.67
1996-02-21,648.1,2401.59,3725.6,20372.23
1996-02-22,658.86,2421.93,3740.0,20340.94
1996-02-23,659.08,2449.52,3740.3,20300.38
1996-02-26,650.46,2438.73,3704.2,20480.27
1996-02-27,647.24,2449.09,3715.9,20000.4
1996-02-28,644.75,2486.95,3738.2,19919.97
1996-02-29,640.43,2485.18,3727.6,20125.37
1996-03-01,644.37,2488.85,3752.7,20168.63
1996-03-04,650.81,2486.83,3768.6,20063.88
1996-03-05,655.79,2472.52,3777.1,20183.87
1996-03-06,652.0,2471.38,3758.9,20241.18
1996-03-07,653.65,2479.38,3758.2,19957.15
1996-03-08,633.5,2448.8,3710.3,20155.87
1996-03-11,640.02,2419.72,3674.5,19796.29
1996-03-12,637.09,2415.29,3639.5,19950.27
1996-03-13,638.55,2417.0,3640.3,19734.7
1996-03-14,640.87,2432.46,3681.8,19923.66
1996-03-15,641.43,2458.0,3644.8,20190.85
1996-03-18,652.65,2472.55,3669.6,20285.13
1996-03-19,651.69,2484.74,3693.0,20442.6
1996-03-20,649.98,2491.73,3685.4,20442.6
1996-03-21,649.19,2505.32,3698.3,20727.53
1996-03-22,650.62,2479.84,3707.0,20700.92
1996-03-25,650.04,2514.8,3681.9,20915.44
1996-03-26,652.97,2505.78,3660.9,21014.77
1996-03-27,648.91,2523.81,3672.4,21329.98
1996-03-28,648.94,2502.94,3672.6,21295.82
1996-03-29,645.5,2489.35,3699.7,21406.85
1996-04-01,653.73,2500.75,3718.4,21560.39
1996-04-02,655.26,2508.11,3728.5,21600.08
1996-04-03,655.88,2489.52,3725.1,21464.73
1996-04-04,655.86,2498.75,3755.6,21471.16
1996-04-05,655.86,2498.75,3755.6,21695.84
1996-04-08,644.24,2498.75,3755.6,21424.24
1996-04-09,642.19,2510.81,3758.6,21744.17
1996-04-10,633.5,2525.59,3767.4,21791.7
1996-04-11,631.18,2508.12,3744.2,21694.43
1996-04-12,636.71,2526.74,3766.8,21660.47
1996-04-15,642.49,2540.79,3790.5,21883.04
1996-04-16,645.0,2547.32,3825.3,21868.17
1996-04-17,641.61,2519.82,3805.6,21816.22
1996-04-18,643.61,2524.18,3820.7,21812.5
1996-04-19,645.07,2535.86,3857.1,21883.84
1996-04-22,647.89,2549.27,3852.7,22123.89
1996-04-23,651.58,2549.12,3833.0,22119.88
1996-04-24,650.17,2524.84,3817.6,22282.05
1996-04-25,652.87,2538.68,3819.3,22230.1
1996-04-26,653.46,2539.88,3832.8,22235.03
1996-04-29,654.16,2505.97,3809.2,22235.03
1996-04-30,654.17,2492.63,3817.9,22041.3
1996-05-01,654.58,2492.63,3806.0,21815.01
1996-05-02,643.38,2465.49,3776.4,21662.38
1996-05-03,641.63,2472.43,3751.6,21662.38
1996-05-06,640.81,2473.52,3751.6,21662.38
1996-05-07,638.26,2476.79,3723.0,21495.28
1996-05-08,644.77,2456.78,3707.3,21728.6
1996-05-09,645.44,2470.57,3728.3,21411.88
1996-05-10,652.09,2499.02,3754.4,21420.12
1996-05-13,661.51,2496.33,3739.2,21171.82
1996-05-14,665.6,2528.2,3759.7,21301.05
1996-05-15,665.42,2534.4,3776.2,22055.97
1996-05-16,664.85,2534.4,3753.6,22147.21
1996-05-17,668.91,2552.29,3789.6,21916.6
1996-05-20,673.15,2541.98,3778.2,21979.0
1996-05-21,672.76,2564.12,3789.4,22091.74
1996-05-22,678.42,2548.79,3764.2,21958.0
1996-05-23,676.0,2546.55,3747.0,21724.08
1996-05-24,678.51,2549.53,3752.1,21798.43
1996-05-27,678.51,2549.53,3752.1,21699.76
1996-05-28,672.23,2559.15,3760.2,21944.53
1996-05-29,667.93,2548.53,3775.7,22021.5
1996-05-30,671.7,2535.78,3746.7,21886.35
1996-05-31,669.12,2523.81,3747.8,21956.19
1996-06-03,667.68,2543.99,3739.2,21588.52
1996-06-04,672.56,2550.42,3755.2,21858.12
1996-06-05,678.44,2551.03,3753.4,21881.43
1996-06-06,673.03,2551.03,3760.3,21804.46
1996-06-07,673.31,2536.03,3706.8,21751.81
1996-06-10,672.16,2552.96,3728.8,21719.15
1996-06-11,670.97,2571.1,3755.7,21817.62
1996-06-12,669.04,2569.9,3769.2,22104.8
1996-06-13,667.92,2566.13,3761.7,22082.4
1996-06-14,665.85,2544.9,3753.6,22289.39
1996-06-17,665.16,2549.71,3761.5,22245.38
1996-06-18,662.06,2555.81,3756.4,22332.4
1996-06-19,661.96,2546.04,3753.2,22367.36
1996-06-20,662.1,2532.22,3727.5,22437.3
1996-06-21,666.84,2547.78,3722.3,22530.65
1996-06-24,668.85,2562.19,3710.8,22603.2
1996-06-25,668.48,2578.36,3679.5,22597.17
1996-06-26,664.39,2572.06,3695.5,22666.8
1996-06-27,668.55,2551.8,3678.8,22501.61
1996-06-28,670.63,2570.44,3711.0,22530.75
1996-07-01,675.88,2573.44,3725.6,22455.49
1996-07-02,673.61,2565.32,3725.7,22347.97
1996-07-03,672.4,2566.32,3714.1,22379.02
1996-07-04,672.4,2578.74,3760.6,22292.91
